gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
638126251	334	100	223	309	124	193	2.2e-04	20.2	pfam01738	DLH	217
638126252	456	100	60	212	1	120	1.6e-15	56.9	pfam07992	Pyr_redox_2	202
638126254	222	100	22	104	4	57	4.2e-05	22.8	pfam01126	Heme_oxygenase	205
638126255	689	100	16	123	1	107	3.3e-14	52.9	pfam08446	PAS_2	108
638126255	689	100	148	312	4	148	3.8e-17	62.5	pfam01590	GAF	154
638126255	689	100	328	513	11	179	7.0e-31	106.4	pfam00360	Phytochrome	183
638126255	689	100	531	684	1	161	1.6e-42	144.5	pfam00990	GGDEF	161
638126256	324	100	66	294	1	229	1.3e-14	54	pfam00561	Abhydrolase_1	231
638126257	443	100	11	104	1	93	2.4e-20	71.8	pfam00919	UPF0004	98
638126257	443	100	146	325	2	166	1.9e-27	96.1	pfam04055	Radical_SAM	166
638126259	362	100	14	342	2	357	1.3e-24	86.4	pfam01266	DAO	358
638126260	193	100	8	171	1	164	8.8e-31	107	pfam00929	Exonuc_X-T	165
638126261	334	100	172	331	10	160	7.5e-49	164.7	pfam03193	DUF258	161
638126262	285	100	162	260	1	89	1.5e-13	50.6	pfam00691	OmpA	97
638126264	481	100	27	202	25	184	2.3e-09	36.5	pfam08668	HDOD	196
638126265	114	100	11	109	3	97	1.1e-28	99.3	pfam01230	HIT	98
638126266	199	100	38	78	2	41	4.7e-14	51.2	pfam02132	RecR	41
638126266	199	100	80	173	3	95	1.5e-11	43.8	pfam01751	Toprim	96
638126267	107	100	9	100	1	93	5.5e-36	122	pfam02575	DUF149	93
638126268	648	100	41	177	2	123	8.1e-11	41.9	pfam00004	AAA	130
638126268	648	100	232	369	1	132	3.0e-28	98	pfam12169	DNA_pol3_gamma3	143
638126268	648	100	500	638	19	138	2.2e-05	24.1	pfam12170	DNA_pol3_tau_5	142
638126269	123	100	29	96	3	68	9.1e-32	108.1	pfam01809	DUF37	68
638126270	111	100	19	109	12	112	1.4e-14	54	pfam00581	Rhodanese	113
638126272	495	100	132	292	2	151	2.3e-38	131.2	pfam00044	Gp_dh_N	151
638126272	495	100	297	454	1	157	6.3e-46	155.3	pfam02800	Gp_dh_C	157
638126273	194	100	47	166	1	113	4.1e-33	113.7	pfam06962	rRNA_methylase	140
638126274	298	100	14	164	2	138	1.3e-07	31.5	pfam00582	Usp	140
638126275	813	100	638	752	108	201	6.9e-09	35	pfam05362	Lon_C	205
638126276	412	100	63	388	14	332	1.5e-79	266.8	pfam05816	TelA	333
638126278	158	100	69	139	4	54	2.5e-05	23.3	pfam07883	Cupin_2	71
638126279	237	100	72	225	1	161	9.8e-46	154.9	pfam00990	GGDEF	161
638126280	723	100	65	397	8	225	3.4e-48	163.7	pfam00141	peroxidase	225
638126280	723	100	403	697	4	225	3.1e-37	127.9	pfam00141	peroxidase	225
638126283	240	100	7	158	1	100	5.5e-22	77.9	pfam00535	Glycos_transf_2	169
638126284	201	100	12	155	2	136	6.1e-28	96.7	pfam00994	MoCF_biosynth	144
638126286	295	100	80	212	55	153	1.1e-07	31.2	pfam02129	Peptidase_S15	272
638126287	505	100	117	189	8	75	4.0e-07	29.5	pfam01527	Transposase_8	76
638126287	505	100	338	455	2	120	6.9e-18	64.5	pfam00665	rve	120
638126288	523	100	136	264	16	119	3.0e-12	46.3	pfam00665	rve	120
638126289	246	100	54	231	2	177	2.6e-60	202.5	pfam01695	IstB	178
638126290	505	100	117	189	8	75	4.0e-07	29.5	pfam01527	Transposase_8	76
638126290	505	100	338	455	2	120	6.9e-18	64.5	pfam00665	rve	120
638126291	304	100	75	274	27	169	4.0e-22	78.3	pfam00589	Phage_integrase	173
638126292	162	100	1	61	5	57	5.2e-09	35.6	pfam01527	Transposase_8	76
638126293	118	100	6	112	2	107	2.8e-43	145.4	pfam05717	Transposase_34	108
638126294	530	100	150	332	1	177	2.7e-65	218.8	pfam03050	Transposase_25	178
638126296	963	100	41	311	16	193	2.0e-35	122	pfam00176	SNF2_N	297
638126296	963	100	475	547	11	78	1.1e-15	56.8	pfam00271	Helicase_C	78
638126297	1077	100	506	807	1	215	6.5e-25	87.6	pfam01555	N6_N4_Mtase	231
638126299	423	100	16	142	1	121	1.8e-12	47.2	pfam04326	AAA_4	122
638126300	1104	100	141	325	24	182	2.0e-09	37.2	pfam04851	ResIII	184
638126301	397	100	15	388	10	414	6.5e-63	212.6	pfam09967	DUF2201	428
638126302	379	100	43	158	1	35	1.3e-05	25.1	pfam00004	AAA	130
638126305	240	100	7	160	1	108	8.9e-22	77.2	pfam00535	Glycos_transf_2	169
638126306	201	100	12	155	2	136	2.5e-28	97.9	pfam00994	MoCF_biosynth	144
638126309	193	100	43	190	17	156	2.1e-22	79.1	pfam10263	SprT-like	159
638126310	563	100	35	554	1	521	0.0e+00	706.2	pfam00920	ILVD_EDD	521
638126312	291	100	1	291	81	366	1.4e-68	231	pfam07396	Porin_O_P	366
638126314	362	100	4	78	2	76	2.2e-10	39.8	pfam01883	DUF59	76
638126314	362	100	98	143	2	40	1.8e-04	20.3	pfam07015	VirC1	231
638126314	362	100	206	286	1	81	1.1e-36	124.2	pfam10609	ParA	81
638126315	242	100	77	174	30	95	2.6e-05	23.3	pfam00355	Rieske	97
638126316	141	100	1	117	4	117	3.8e-36	123.1	pfam02391	MoaE	117
638126317	1017	100	323	433	6	113	1.6e-15	56.5	pfam00989	PAS	113
638126317	1017	100	444	558	3	113	1.8e-15	56.3	pfam00989	PAS	113
638126317	1017	100	572	728	2	159	8.7e-41	138.8	pfam00990	GGDEF	161
638126317	1017	100	748	984	2	236	1.1e-70	237.4	pfam00563	EAL	236
638126318	249	100	13	125	4	108	6.5e-09	35.4	pfam08448	PAS_4	110
638126318	249	100	149	247	2	97	5.7e-20	70.9	pfam04397	LytTR	98
638126319	289	100	4	175	2	170	4.4e-48	162.6	pfam00941	FAD_binding_5	171
638126319	289	100	181	282	2	101	7.1e-26	89.8	pfam03450	CO_deh_flav_C	103
638126320	165	100	8	81	2	48	1.8e-04	20.9	pfam00111	Fer2	77
638126320	165	100	76	150	1	74	1.1e-32	111.3	pfam01799	Fer2_2	75
638126321	1027	100	31	140	1	111	8.9e-37	125.2	pfam01315	Ald_Xan_dh_C	111
638126321	1027	100	158	730	7	543	0.0e+00	585.2	pfam02738	Ald_Xan_dh_C2	543
638126321	1027	100	846	987	6	139	1.8e-21	75.9	pfam06240	COXG	140
638126322	293	100	35	187	1	139	5.5e-12	45.2	pfam07728	AAA_5	139
638126323	377	100	146	367	7	222	4.8e-59	198.8	pfam05762	VWA_CoxE	222
638126324	297	100	12	82	2	70	3.7e-18	64.6	pfam02625	XdhC_CoxI	71
638126325	200	100	5	135	1	120	3.6e-09	36.1	pfam01128	IspD	221
638126326	271	100	11	82	2	71	1.7e-17	62.4	pfam02625	XdhC_CoxI	71
638126327	144	100	4	104	2	79	3.5e-13	49.2	pfam01592	NifU_N	127
638126328	587	100	58	165	1	105	7.2e-24	83.6	pfam05157	GSPII_E_N	109
638126328	587	100	192	470	3	280	1.5e-76	256.6	pfam00437	GSPII_E	282
638126329	574	100	171	258	2	90	4.4e-18	64.8	pfam08447	PAS_3	91
638126329	574	100	284	392	11	110	2.1e-11	43.5	pfam08448	PAS_4	110
638126329	574	100	401	559	6	150	1.4e-04	21.1	pfam00990	GGDEF	161
638126330	399	100	56	260	5	232	2.6e-09	36.4	pfam00529	HlyD	306
638126331	789	100	214	391	38	172	2.9e-19	68.7	pfam02687	FtsX	175
638126331	789	100	611	781	13	170	4.9e-19	68	pfam02687	FtsX	175
638126333	236	100	50	170	1	117	7.3e-28	97	pfam00005	ABC_tran	118
638126334	710	100	6	420	10	413	7.5e-78	261.6	pfam02897	Peptidase_S9_N	415
638126334	710	100	478	697	2	210	1.9e-67	226.2	pfam00326	Peptidase_S9	213
638126335	528	100	42	450	1	418	3.3e-82	275.7	pfam00501	AMP-binding	418
638126336	266	100	9	265	1	255	6.7e-63	211.9	pfam01026	TatD_DNase	255
638126337	343	100	22	336	2	300	3.4e-77	259	pfam01207	Dus	310
638126338	80	100	3	77	2	81	2.1e-15	56.4	pfam05768	DUF836	81
638126339	187	100	29	186	2	116	9.5e-17	61	pfam03734	YkuD	116
638126341	329	100	101	241	4	115	9.3e-23	80.4	pfam03734	YkuD	116
638126342	199	100	34	164	3	123	4.4e-20	71.4	pfam00293	NUDIX	135
638126343	331	100	92	257	5	166	8.7e-12	45.2	pfam04055	Radical_SAM	166
638126344	395	100	57	269	3	213	4.2e-54	182.9	pfam04187	DUF399	213
638126344	395	100	306	379	9	64	1.1e-04	21.9	pfam00595	PDZ	81
638126345	110	100	44	107	1	64	4.9e-24	83.9	pfam01355	HIPIP	64
638126346	108	100	44	106	1	64	4.1e-24	84.1	pfam01355	HIPIP	64
638126348	297	100	20	97	19	77	2.2e-06	27.1	pfam12146	Hydrolase_4	79
638126349	881	100	81	390	102	391	5.6e-59	199.7	pfam01433	Peptidase_M1	391
638126349	881	100	463	878	2	410	0.0e+00	554.5	pfam11940	DUF3458	410
638126350	708	100	248	333	4	80	9.6e-12	44.6	pfam00595	PDZ	81
638126350	708	100	376	563	1	166	2.3e-44	150.4	pfam03572	Peptidase_S41	167
638126350	708	100	565	702	2	142	3.1e-37	127.4	pfam11818	DUF3340	143
638126351	375	100	23	198	4	169	3.1e-25	88.1	pfam00378	ECH	170
638126355	292	100	9	129	2	124	3.3e-07	30	pfam00892	EamA	126
638126355	292	100	148	279	3	122	1.3e-04	21.7	pfam00892	EamA	126
638126356	149	100	107	141	1	35	6.5e-09	35	pfam01258	zf-dskA_traR	36
638126357	500	100	271	376	2	112	5.9e-06	25.2	pfam04548	AIG1	212
638126358	406	100	237	388	16	157	1.3e-06	27.6	pfam05128	DUF697	162
638126359	887	100	32	463	3	418	5.5e-99	331	pfam00501	AMP-binding	418
638126359	887	100	579	638	18	65	6.6e-07	29.2	pfam00550	PP-binding	67
638126359	887	100	698	828	2	134	6.5e-15	54.5	pfam01553	Acyltransferase	135
638126360	248	100	5	209	2	202	5.5e-54	182	pfam01914	MarC	203
638126361	126	100	33	121	59	127	6.2e-10	38.5	pfam01569	PAP2	129
638126362	184	100	20	165	1	114	8.3e-26	90.1	pfam03205	MobB	137
638126363	357	100	10	177	2	168	3.6e-63	211.7	pfam12038	DUF3524	168
638126363	357	100	178	331	12	130	2.6e-08	33.1	pfam00534	Glycos_transf_1	172
638126364	258	100	21	206	8	182	1.1e-21	76.8	pfam00117	GATase	192
638126365	84	100	6	83	1	83	2.9e-16	59.1	pfam01713	Smr	83
638126366	139	100	1	132	2	114	8.5e-28	96.1	pfam00472	RF-1	114
638126367	155	100	47	150	2	103	5.2e-13	48.8	pfam05425	CopD	105
638126368	290	100	57	155	1	95	2.3e-15	56.5	pfam08241	Methyltransf_11	95
638126369	148	100	17	146	2	129	1.5e-51	172.8	pfam02639	DUF188	130
638126370	427	100	25	196	1	166	8.1e-53	177.9	pfam00270	DEAD	167
638126370	427	100	262	339	2	78	2.5e-25	87.7	pfam00271	Helicase_C	78
638126371	698	100	46	688	5	644	0.0e+00	749.5	pfam10136	SpecificRecomb	644
638126372	393	100	9	391	2	385	0.0e+00	446.3	pfam01053	Cys_Met_Meta_PP	386
638126373	159	100	18	158	1	146	3.8e-37	127	pfam01161	PBP	146
638126374	98	100	8	89	1	78	3.4e-24	83.7	pfam07689	KaiB	82
638126375	315	100	44	119	2	48	1.2e-07	31.1	pfam00989	PAS	113
638126375	315	100	148	305	1	160	6.2e-49	165.3	pfam00990	GGDEF	161
638126376	632	100	47	149	16	105	6.5e-07	29	pfam08448	PAS_4	110
638126376	632	100	168	279	1	109	6.3e-18	64.5	pfam08448	PAS_4	110
638126376	632	100	308	455	6	154	7.8e-09	35.5	pfam01590	GAF	154
638126376	632	100	468	628	2	160	3.7e-42	143.3	pfam00990	GGDEF	161
638126377	559	100	27	307	2	298	2.0e-18	66.1	pfam05231	MASE1	299
638126377	559	100	328	395	2	65	4.2e-10	39.1	pfam00512	HisKA	68
638126377	559	100	439	545	4	111	6.8e-23	80.1	pfam02518	HATPase_c	111
638126378	201	100	1	108	4	112	3.5e-25	87.8	pfam00072	Response_reg	112
638126378	201	100	131	188	2	58	4.3e-21	73.6	pfam00196	GerE	58
638126379	824	100	165	237	2	69	1.5e-08	34.3	pfam00672	HAMP	70
638126379	824	100	394	551	4	160	1.3e-29	102.5	pfam00990	GGDEF	161
638126379	824	100	571	807	2	236	9.4e-66	221.3	pfam00563	EAL	236
638126380	466	100	41	207	10	166	5.0e-07	28.3	pfam00474	SSF	406
638126382	189	100	46	130	2	72	3.8e-07	29.5	pfam02627	CMD	85
638126384	1341	100	90	245	10	162	8.6e-05	21.7	pfam00270	DEAD	167
638126384	1341	100	318	412	7	76	1.3e-10	40.6	pfam00271	Helicase_C	78
638126384	1341	100	472	562	2	100	4.1e-22	77.7	pfam04408	HA2	101
638126384	1341	100	578	739	19	105	1.5e-17	62.9	pfam07717	DUF1605	105
638126384	1341	100	751	1340	1	586	0.0e+00	762.1	pfam11898	DUF3418	586
638126386	204	100	1	164	93	192	1.4e-06	28.2	pfam00702	Hydrolase	192
638126387	223	100	22	219	1	202	2.0e-62	210.2	pfam01027	UPF0005	203
638126388	525	100	440	516	2	76	1.1e-07	31.6	pfam05036	SPOR	76
638126391	409	100	80	179	1	93	6.2e-21	74.3	pfam08241	Methyltransf_11	95
638126391	409	100	288	397	4	105	8.8e-08	32.2	pfam03203	MerC	116
638126392	229	100	38	105	4	71	4.6e-10	38.6	pfam04542	Sigma70_r2	71
638126392	229	100	153	206	1	54	1.4e-17	62.6	pfam08281	Sigma70_r4_2	54
638126394	261	100	83	182	2	94	4.3e-18	65.2	pfam08241	Methyltransf_11	95
638126395	245	100	18	201	9	176	2.0e-17	62.9	pfam00117	GATase	192
638126396	1288	100	3	119	3	116	9.2e-51	170.3	pfam12447	DUF3683	117
638126396	1288	100	165	314	3	137	5.3e-25	87.2	pfam01565	FAD_binding_4	138
638126396	1288	100	396	557	2	150	6.7e-05	22	pfam02913	FAD-oxidase_C	249
638126396	1288	100	664	776	149	249	6.2e-19	68	pfam02913	FAD-oxidase_C	249
638126396	1288	100	1050	1116	4	62	3.4e-02	13.7	pfam02754	CCG	64
638126396	1288	100	1175	1244	14	61	2.8e-03	17.2	pfam02754	CCG	64
638126396	1288	100	1244	1288	1	45	1.2e-25	88.1	pfam11880	DUF3400	45
638126397	466	100	21	181	1	162	1.4e-19	69.9	pfam01554	MatE	162
638126397	466	100	240	401	1	159	4.8e-20	71.4	pfam01554	MatE	162
638126398	293	100	45	182	2	125	7.6e-37	125.2	pfam02577	DUF151	136
638126399	183	100	10	120	1	110	1.2e-20	73.3	pfam00072	Response_reg	112
638126399	183	100	138	179	1	41	4.1e-12	45.1	pfam02954	HTH_8	42
638126400	479	100	232	298	3	62	9.5e-09	34.8	pfam00512	HisKA	68
638126400	479	100	340	447	3	110	3.9e-16	58.4	pfam02518	HATPase_c	111
638126401	566	100	25	298	9	255	3.2e-22	78.9	pfam00664	ABC_membrane	275
638126401	566	100	390	514	1	118	3.1e-20	72.3	pfam00005	ABC_tran	118
638126402	557	100	20	297	66	269	1.3e-12	47.4	pfam00664	ABC_membrane	275
638126402	557	100	381	506	1	117	3.4e-20	72.2	pfam00005	ABC_tran	118
638126403	1052	100	363	471	2	98	7.0e-11	41.5	pfam00989	PAS	113
638126403	1052	100	503	613	1	109	1.5e-13	50.4	pfam08448	PAS_4	110
638126403	1052	100	622	781	1	159	3.0e-39	133.8	pfam00990	GGDEF	161
638126403	1052	100	800	1036	3	236	2.0e-67	226.7	pfam00563	EAL	236
638126404	729	100	17	701	2	523	0.0e+00	587.7	pfam01274	Malate_synthase	523
638126405	343	100	52	196	1	111	2.6e-13	50	pfam00581	Rhodanese	113
638126405	343	100	223	336	15	111	2.6e-08	33.9	pfam00581	Rhodanese	113
638126406	262	100	17	251	2	232	3.4e-90	301	pfam11251	DUF3050	232
638126408	222	100	18	219	1	195	2.3e-70	236	pfam09559	Cas6	195
638126410	289	100	28	281	24	253	1.9e-18	66.7	pfam02668	TauD	255
638126411	423	100	84	153	5	68	1.2e-10	40.5	pfam03460	NIR_SIR_ferr	69
638126411	423	100	160	386	2	151	4.8e-36	123.1	pfam01077	NIR_SIR	157
638126412	360	100	47	114	3	68	1.2e-09	37.3	pfam03460	NIR_SIR_ferr	69
638126412	360	100	121	340	2	153	9.6e-25	86.4	pfam01077	NIR_SIR	157
638126413	119	100	1	117	1	119	4.4e-29	100.7	pfam02635	DrsE	119
638126414	128	100	12	128	1	119	1.5e-22	79.6	pfam02635	DrsE	119
638126415	99	100	7	96	1	86	1.7e-28	97.7	pfam04077	DsrH	88
638126416	110	100	2	110	2	109	9.3e-50	167.1	pfam04358	DsrC	109
638126417	255	100	47	220	40	204	2.1e-08	33.4	pfam02665	Nitrate_red_gam	223
638126419	648	100	147	456	2	199	4.5e-24	84.7	pfam07992	Pyr_redox_2	202
638126421	261	100	149	172	1	23	3.0e-07	29.4	pfam00037	Fer4	24
638126422	425	100	44	337	2	310	1.7e-45	155.5	pfam03916	NrfD	313
638126423	332	100	10	79	4	64	9.0e-20	69.7	pfam02885	Glycos_trans_3N	66
638126423	332	100	106	250	52	152	1.6e-05	23.9	pfam00591	Glycos_transf_3	254
638126424	472	100	8	188	10	180	5.0e-17	61.6	pfam01656	CbiA	194
638126424	472	100	279	440	4	152	1.1e-26	92.9	pfam07685	GATase_3	158
638126425	423	100	90	132	3	41	4.5e-08	32.6	pfam04143	DUF395	43
638126425	423	100	333	376	2	40	2.5e-07	30.3	pfam04143	DUF395	43
638126426	584	100	116	383	1	277	1.5e-72	243.6	pfam00916	Sulfate_transp	280
638126426	584	100	438	547	1	116	3.2e-15	55.2	pfam01740	STAS	117
638126427	221	100	3	113	1	110	3.0e-30	104.2	pfam00072	Response_reg	112
638126427	221	100	153	210	2	57	4.6e-19	67.1	pfam00196	GerE	58
638126428	446	100	232	301	1	65	2.2e-10	40.3	pfam07730	HisKA_3	68
638126428	446	100	338	435	5	109	2.4e-12	46.2	pfam02518	HATPase_c	111
638126430	76	100	5	74	2	70	4.6e-25	86.7	pfam01206	SirA	70
638126431	212	100	32	107	4	88	3.1e-06	27.6	pfam00034	Cytochrom_C	91
638126432	437	100	40	189	1	135	5.6e-14	51.8	pfam07992	Pyr_redox_2	202
638126432	437	100	360	437	1	71	4.0e-24	84	pfam09242	FCSD-flav_bind	71
638126433	974	100	23	77	3	54	5.9e-15	54.5	pfam04879	Molybdop_Fe4S4	55
638126433	974	100	80	625	2	420	1.1e-33	116.3	pfam00384	Molybdopterin	432
638126433	974	100	784	898	4	81	3.6e-10	39.2	pfam01568	Molydop_binding	109
638126434	230	100	98	121	2	23	1.4e-08	33.6	pfam00037	Fer4	24
638126435	315	100	1	301	1	274	2.4e-41	141.5	pfam04976	DmsC	276
638126436	196	100	13	186	4	172	2.3e-60	202.6	pfam03264	Cytochrom_NNT	174
638126437	481	100	148	207	2	59	1.2e-17	62.8	pfam10414	CysG_dimeriser	60
638126437	481	100	219	430	2	210	7.8e-48	162.6	pfam00590	TP_methylase	210
638126438	154	100	23	124	5	112	2.4e-17	62.9	pfam00581	Rhodanese	113
638126440	95	100	3	95	2	100	7.4e-22	76.3	pfam08770	SoxZ	100
638126441	236	100	53	172	1	117	6.5e-14	51.9	pfam00005	ABC_tran	118
638126442	222	100	5	219	1	215	9.5e-65	217.4	pfam03379	CcmB	215
638126443	271	100	6	185	16	214	4.2e-28	98	pfam01578	Cytochrom_C_asm	214
638126444	158	100	1	131	2	131	1.0e-52	176.8	pfam03100	CcmE	131
638126445	666	100	89	298	1	208	2.0e-52	177.5	pfam01578	Cytochrom_C_asm	214
638126446	175	100	34	165	5	136	3.4e-24	84.7	pfam08534	Redoxin	146
638126447	167	100	13	164	6	146	2.6e-49	165.7	pfam03918	CcmH	148
638126449	204	100	29	183	2	141	8.1e-35	119.2	pfam02698	DUF218	155
638126450	480	100	71	457	1	381	9.7e-67	225	pfam02113	Peptidase_S13	383
638126451	683	100	2	459	2	453	1.0e-84	284.8	pfam00580	UvrD-helicase	533
638126452	360	100	27	344	3	325	2.5e-56	190.7	pfam01594	UPF0118	327
638126453	691	100	331	400	2	69	2.3e-08	33.8	pfam00672	HAMP	70
638126453	691	100	452	518	1	65	1.9e-12	46.7	pfam00512	HisKA	68
638126453	691	100	562	671	3	109	3.0e-25	87.7	pfam02518	HATPase_c	111
638126454	481	100	31	141	1	111	1.9e-25	88.7	pfam00072	Response_reg	112
638126454	481	100	169	335	1	167	1.4e-67	226	pfam00158	Sigma54_activat	168
638126454	481	100	434	475	2	42	4.4e-13	48.2	pfam02954	HTH_8	42
638126455	326	100	3	64	1	60	3.0e-18	64.9	pfam00126	HTH_1	60
638126455	326	100	89	296	3	207	2.0e-43	147.6	pfam03466	LysR_substrate	209
638126457	424	100	1	107	1	108	1.2e-29	102.1	pfam02403	Seryl_tRNA_N	108
638126457	424	100	173	345	1	172	1.2e-39	135.3	pfam00587	tRNA-synt_2b	173
638126458	811	100	5	283	1	200	1.2e-36	125.8	pfam07992	Pyr_redox_2	202
638126458	811	100	147	229	1	80	3.4e-17	62.2	pfam00070	Pyr_redox	81
638126458	811	100	419	472	2	52	6.8e-13	48.1	pfam04324	Fer2_BFD	54
638126458	811	100	482	537	2	54	5.0e-06	26.1	pfam04324	Fer2_BFD	54
638126458	811	100	557	623	3	69	2.8e-14	52.1	pfam03460	NIR_SIR_ferr	69
638126458	811	100	631	775	2	152	1.3e-34	118.4	pfam01077	NIR_SIR	157
638126459	132	100	19	113	2	94	2.2e-16	58.9	pfam00355	Rieske	97
638126460	904	100	12	64	4	52	1.2e-18	66.3	pfam04879	Molybdop_Fe4S4	55
638126460	904	100	68	491	18	430	9.8e-76	254.8	pfam00384	Molybdopterin	432
638126460	904	100	601	712	1	109	4.4e-27	93.7	pfam01568	Molydop_binding	109
638126460	904	100	848	900	2	53	1.5e-12	46.9	pfam04324	Fer2_BFD	54
638126461	467	100	58	107	2	42	1.2e-04	21.3	pfam09084	NMT1	216
638126462	311	100	137	310	1	180	4.9e-24	84.5	pfam00528	BPD_transp_1	185
638126463	263	100	48	166	1	117	3.3e-20	72.3	pfam00005	ABC_tran	118
638126464	297	100	27	238	2	210	1.9e-53	181	pfam00590	TP_methylase	210
638126465	281	100	28	272	2	221	6.7e-39	133.1	pfam02602	HEM4	229
638126466	431	100	38	288	1	246	3.6e-68	229.4	pfam08376	NIT	247
638126466	431	100	365	420	2	54	3.2e-20	71.1	pfam03861	ANTAR	56
638126467	224	100	41	107	1	72	3.1e-11	42.5	pfam09864	MliC	72
638126468	461	100	73	184	1	124	2.9e-16	59.5	pfam00004	AAA	130
638126468	461	100	282	450	1	167	6.3e-70	233.9	pfam12002	MgsA_C	168
638126469	214	100	38	198	2	165	2.2e-34	118.1	pfam03548	LolA	165
638126470	789	100	398	616	4	205	3.3e-70	235.4	pfam01580	FtsK_SpoIIIE	205
638126470	789	100	720	786	2	65	1.5e-27	94.7	pfam09397	Ftsk_gamma	67
638126471	258	100	37	210	4	173	3.6e-62	208.2	pfam03588	Leu_Phe_trans	173
638126472	239	100	11	96	2	86	2.5e-25	87.7	pfam04376	ATE_N	88
638126472	239	100	107	235	1	128	4.5e-43	146	pfam04377	ATE_C	128
638126474	363	100	42	156	16	89	5.7e-07	29.1	pfam00753	Lactamase_B	194
638126475	138	100	44	121	1	75	2.2e-12	46.5	pfam03061	4HBT	79
638126476	338	100	8	302	4	297	9.8e-64	215	pfam00291	PALP	297
638126477	559	100	191	246	1	52	4.6e-10	38.5	pfam02770	Acyl-CoA_dh_M	52
638126477	559	100	299	454	1	149	1.1e-28	99.8	pfam00441	Acyl-CoA_dh_1	150
638126478	432	100	219	327	133	206	1.1e-05	24.4	pfam02786	CPSase_L_D2	211
638126479	201	100	78	156	2	82	6.7e-08	32.1	pfam00583	Acetyltransf_1	83
638126480	433	100	91	414	1	169	1.4e-35	122.1	pfam01546	Peptidase_M20	171
638126480	433	100	198	313	1	106	9.5e-11	41.1	pfam07687	M20_dimer	109
638126481	677	100	23	274	1	271	8.0e-60	202.2	pfam02129	Peptidase_S15	272
638126481	677	100	303	563	1	201	4.3e-52	176.8	pfam08530	PepX_C	218
638126482	343	100	124	335	26	202	8.3e-11	41.3	pfam07478	Dala_Dala_lig_C	203
638126483	397	100	10	396	1	408	0.0e+00	463.8	pfam03486	HI0933_like	409
638126484	270	100	62	210	190	258	2.4e-07	29.4	pfam00310	GATase_2	362
638126485	573	100	20	373	5	257	3.0e-34	118.5	pfam00246	Peptidase_M14	277
638126486	475	100	22	475	1	420	0.0e+00	455.1	pfam01139	UPF0027	420
638126487	144	100	11	144	4	137	3.0e-30	104.6	pfam01951	Archease	137
638126489	325	100	147	256	15	122	8.5e-09	34.8	pfam00156	Pribosyltran	125
638126491	221	100	1	165	6	125	3.1e-26	91.2	pfam00156	Pribosyltran	125
638126492	375	100	13	293	1	250	1.1e-70	237.5	pfam09587	PGA_cap	250
638126493	296	100	17	238	3	211	6.3e-32	110.2	pfam01261	AP_endonuc_2	211
638126495	474	100	91	464	1	170	5.2e-21	74.6	pfam01546	Peptidase_M20	171
638126495	474	100	202	365	1	108	7.2e-14	51.1	pfam07687	M20_dimer	109
638126496	230	100	22	110	1	87	2.7e-13	49.8	pfam01895	PhoU	88
638126496	230	100	126	209	1	87	8.4e-07	29	pfam01895	PhoU	88
638126497	413	100	50	186	1	114	3.4e-28	97.8	pfam02690	Na_Pi_cotrans	142
638126497	413	100	247	374	1	115	1.6e-27	95.6	pfam02690	Na_Pi_cotrans	142
638126498	138	100	3	55	4	52	4.1e-11	42	pfam00571	CBS	57
638126498	138	100	68	122	1	51	5.4e-15	54.4	pfam00571	CBS	57
638126502	563	100	86	179	33	103	8.7e-09	34.7	pfam09684	Tail_P2_I	139
638126503	986	100	707	919	65	237	6.7e-09	35.1	pfam04865	Baseplate_J	243
638126505	128	100	22	124	4	95	2.9e-10	39.2	pfam04965	GPW_gp25	99
638126506	275	100	18	105	7	77	1.8e-12	46.7	pfam04717	Phage_base_V	79
638126507	384	100	30	364	31	327	8.3e-07	27.6	pfam05954	Phage_GPD	332
638126511	450	100	227	353	2	129	3.4e-25	88.4	pfam00004	AAA	130
638126515	169	100	17	158	1	134	2.7e-33	114.1	pfam06841	Phage_T4_gp19	134
638126516	524	100	1	520	1	463	2.9e-61	207	pfam04984	Phage_sheath_1	464
638126517	298	100	17	297	2	246	8.3e-30	103.5	pfam01040	UbiA	258
638126518	251	100	18	244	1	239	2.7e-20	72.5	pfam01925	TauE	239
638126519	376	100	6	219	1	204	3.5e-27	95.3	pfam01734	Patatin	204
638126522	137	100	47	127	3	77	2.8e-19	68.2	pfam01272	GreA_GreB	77
638126525	291	100	90	216	7	121	4.9e-26	90.6	pfam04784	DUF547	123
638126526	481	100	2	426	2	348	3.5e-74	249.1	pfam03600	CitMHS	349
638126527	360	100	12	210	1	200	5.0e-20	71.9	pfam01734	Patatin	204
638126528	69	100	5	63	1	59	1.1e-24	85.6	pfam11381	DUF3185	59
638126529	424	100	33	410	36	361	3.8e-19	68.5	pfam00155	Aminotran_1_2	363
638126530	585	100	76	419	1	352	8.2e-72	241.8	pfam00654	Voltage_CLC	355
638126530	585	100	449	505	6	51	8.2e-06	25	pfam00571	CBS	57
638126531	377	100	36	163	10	125	3.9e-06	26.4	pfam01547	SBP_bac_1	314
638126532	349	100	56	315	3	244	2.0e-39	135.3	pfam00487	FA_desaturase	257
638126533	197	100	65	167	1	83	1.9e-18	65.9	pfam00583	Acetyltransf_1	83
