gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
637863430	213	100	44	201	3	153	3.7e-61	205.2	pfam01625	PMSR	156
637863432	67	100	3	67	2	65	5.6e-28	96.4	pfam07311	DUF1458	66
637863434	654	100	85	359	5	251	2.5e-49	167.4	pfam02784	Orn_Arg_deC_N	251
637863434	654	100	378	577	23	116	3.2e-32	110.3	pfam00278	Orn_DAP_Arg_deC	116
637863435	621	100	415	545	1	118	2.5e-20	72.7	pfam00005	ABC_tran	118
637863436	201	100	39	129	1	93	6.7e-21	74.2	pfam08241	Methyltransf_11	95
637863438	506	100	136	250	5	123	3.0e-07	30.1	pfam07607	DUF1570	128
637863439	353	100	35	81	2	48	5.1e-08	31.9	pfam01479	S4	48
637863439	353	100	108	266	1	163	4.5e-30	104.3	pfam00849	PseudoU_synth_2	164
637863441	290	100	9	76	2	64	6.8e-06	25.4	pfam00226	DnaJ	64
637863442	332	100	36	202	1	139	9.1e-19	67.2	pfam01656	CbiA	194
637863443	204	100	105	153	2	51	4.5e-12	45.1	pfam01844	HNH	52
637863444	750	100	589	705	6	112	2.1e-21	75.3	pfam01464	SLT	121
637863445	747	100	480	543	2	64	5.5e-14	51.6	pfam00512	HisKA	68
637863445	747	100	586	703	2	109	5.9e-21	73.9	pfam02518	HATPase_c	111
637863446	473	100	4	114	1	111	4.1e-32	110.2	pfam00072	Response_reg	112
637863446	473	100	139	306	1	167	4.2e-72	240.7	pfam00158	Sigma54_activat	168
637863446	473	100	419	460	3	42	9.3e-14	50.3	pfam02954	HTH_8	42
637863447	289	100	13	214	1	209	4.1e-32	111.2	pfam00590	TP_methylase	210
637863448	134	100	18	110	2	92	1.4e-20	72.6	pfam02021	UPF0102	93
637863450	131	100	3	116	2	112	5.7e-44	148.2	pfam01245	Ribosomal_L19	113
637863451	247	100	25	224	2	186	1.3e-49	167.9	pfam01746	tRNA_m1G_MT	186
637863452	163	100	5	84	2	84	2.3e-12	46.3	pfam01782	RimM	84
637863452	163	100	90	161	3	79	2.1e-10	40	pfam05239	PRC	79
637863454	88	100	9	67	1	62	4.2e-25	87	pfam00886	Ribosomal_S16	62
637863456	162	100	20	116	1	97	4.1e-38	129.5	pfam01196	Ribosomal_L17	97
637863457	339	100	35	236	2	85	1.1e-24	85.3	pfam01193	RNA_pol_L	86
637863457	339	100	62	218	10	109	3.5e-21	75.1	pfam01000	RNA_pol_A_bac	111
637863457	339	100	249	315	4	67	1.4e-27	94.6	pfam03118	RNA_pol_A_CTD	67
637863458	208	100	2	97	1	94	5.1e-14	52.1	pfam00163	Ribosomal_S4	94
637863458	208	100	98	145	2	48	2.6e-22	77.6	pfam01479	S4	48
637863459	127	100	17	126	1	110	7.6e-49	164.1	pfam00411	Ribosomal_S11	110
637863460	128	100	3	109	1	106	1.3e-37	128.1	pfam00416	Ribosomal_S13	106
637863461	38	100	1	38	1	38	1.1e-22	79.4	pfam00444	Ribosomal_L36	38
637863462	264	100	18	247	2	203	1.9e-48	164.5	pfam00557	Peptidase_M24	203
637863463	214	100	5	191	1	150	2.4e-48	163.5	pfam00406	ADK	151
637863463	214	100	127	162	1	36	1.5e-14	53	pfam05191	ADK_lid	36
637863464	447	100	72	412	1	341	1.5e-119	398.6	pfam00344	SecY	341
637863465	165	100	26	144	3	128	4.9e-24	84.8	pfam00828	Ribosomal_L18e	129
637863466	76	100	3	54	1	52	2.8e-17	61.7	pfam00327	Ribosomal_L30	52
637863467	169	100	12	78	1	66	1.1e-30	104.8	pfam00333	Ribosomal_S5	67
637863467	169	100	87	160	1	74	8.6e-32	107.9	pfam03719	Ribosomal_S5_C	74
637863468	119	100	3	119	5	119	2.3e-35	121	pfam00861	Ribosomal_L18p	119
637863469	180	100	11	82	1	77	1.0e-12	48	pfam00347	Ribosomal_L6	77
637863469	180	100	90	166	2	76	5.2e-17	61.8	pfam00347	Ribosomal_L6	77
637863470	132	100	5	132	1	129	1.5e-49	166.8	pfam00410	Ribosomal_S8	129
637863471	61	100	6	60	4	55	1.5e-21	75.1	pfam00253	Ribosomal_S14	55
637863472	180	100	25	81	1	56	1.3e-25	88.5	pfam00281	Ribosomal_L5	56
637863472	180	100	85	179	2	94	1.0e-39	133.8	pfam00673	Ribosomal_L5_C	95
637863473	106	100	6	37	1	32	2.7e-08	32.7	pfam00467	KOW	32
637863474	122	100	1	122	1	122	1.2e-54	182.9	pfam00238	Ribosomal_L14	122
637863475	85	100	11	79	1	68	5.7e-27	93.2	pfam00366	Ribosomal_S17	69
637863476	73	100	4	61	1	58	1.7e-19	68.9	pfam00831	Ribosomal_L29	58
637863477	138	100	4	133	1	133	8.1e-53	177.4	pfam00252	Ribosomal_L16	133
637863478	224	100	1	61	1	65	4.7e-25	87.1	pfam00417	Ribosomal_S3_N	66
637863478	224	100	62	116	2	59	1.1e-13	50.5	pfam07650	KH_2	59
637863478	224	100	118	201	1	85	6.7e-33	112.4	pfam00189	Ribosomal_S3_C	85
637863479	146	100	37	142	1	103	8.4e-35	118.5	pfam00237	Ribosomal_L22	105
637863480	98	100	3	83	1	81	1.2e-37	127	pfam00203	Ribosomal_S19	81
637863481	282	100	42	118	1	77	6.0e-33	112.3	pfam00181	Ribosomal_L2	77
637863481	282	100	124	253	1	129	3.1e-54	181.9	pfam03947	Ribosomal_L2_C	130
637863482	97	100	6	97	2	90	3.0e-29	100.4	pfam00276	Ribosomal_L23	92
637863483	206	100	17	204	2	191	5.2e-60	201.8	pfam00573	Ribosomal_L4	192
637863484	101	100	6	101	1	96	1.6e-41	139.7	pfam00338	Ribosomal_S10	97
637863485	396	100	10	204	1	189	3.9e-64	215.2	pfam00009	GTP_EFTU	189
637863485	396	100	227	296	1	74	2.5e-16	59.2	pfam03144	GTP_EFTU_D2	74
637863485	396	100	300	395	1	101	4.6e-40	135.7	pfam03143	GTP_EFTU_D3	101
637863486	697	100	8	281	2	189	6.1e-64	214.6	pfam00009	GTP_EFTU	189
637863486	697	100	322	389	1	74	2.0e-14	53.1	pfam03144	GTP_EFTU_D2	74
637863486	697	100	477	596	1	120	4.8e-45	151.6	pfam03764	EFG_IV	120
637863486	697	100	598	685	1	87	4.7e-32	109.4	pfam00679	EFG_C	89
637863487	156	100	1	149	1	148	4.4e-66	220.7	pfam00177	Ribosomal_S7	148
637863488	123	100	2	123	1	120	1.3e-54	182.5	pfam00164	Ribosomal_S12	122
637863489	403	100	58	191	2	115	5.7e-18	65	pfam00730	HhH-GPD	121
637863490	201	100	93	200	4	106	2.5e-21	75.2	pfam02777	Sod_Fe_C	106
637863491	307	100	53	234	11	177	1.7e-54	183.5	pfam00912	Transgly	178
637863492	310	100	5	238	1	238	7.0e-53	179.2	pfam01370	Epimerase	238
637863493	312	100	6	241	2	238	1.0e-45	155.7	pfam01370	Epimerase	238
637863494	271	100	108	141	1	33	1.0e-05	24.7	pfam07719	TPR_2	34
637863495	185	100	12	174	1	172	3.2e-31	108.2	pfam01558	POR	173
637863496	292	100	55	203	3	150	2.1e-33	114.7	pfam02775	TPP_enzyme_C	150
637863497	388	100	24	262	1	227	1.9e-74	249.7	pfam01855	POR_N	230
637863499	349	100	60	208	2	150	5.6e-31	106.8	pfam02775	TPP_enzyme_C	150
637863500	619	100	22	214	1	171	3.7e-31	108	pfam01558	POR	173
637863500	619	100	255	483	6	214	1.2e-54	184.9	pfam01855	POR_N	230
637863501	462	100	43	182	1	138	3.7e-36	123.3	pfam01565	FAD_binding_4	138
637863501	462	100	218	458	2	249	6.0e-68	228.5	pfam02913	FAD-oxidase_C	249
637863502	225	100	5	168	2	166	1.1e-35	122.6	pfam00106	adh_short	167
637863503	228	100	99	184	1	80	1.7e-21	75.3	pfam01227	GTP_cyclohydroI	86
637863504	129	100	13	126	2	122	1.5e-36	124.4	pfam01242	PTPS	123
637863505	96	100	1	89	7	94	2.1e-16	58.9	pfam00355	Rieske	97
637863506	132	100	59	97	1	37	1.8e-11	43	pfam02954	HTH_8	42
637863507	113	100	1	90	1	90	3.1e-34	116.5	pfam00216	Bac_DNA_binding	90
637863509	800	100	44	145	1	94	1.8e-19	69	pfam01588	tRNA_bind	95
637863509	800	100	213	386	1	172	3.4e-68	228.1	pfam03483	B3_4	174
637863509	800	100	403	472	3	70	3.3e-15	55.3	pfam03484	B5	70
637863509	800	100	708	799	1	94	4.7e-24	84	pfam03147	FDX-ACB	94
637863510	369	100	20	92	2	73	5.5e-21	73.7	pfam02912	Phe_tRNA-synt_N	73
637863510	369	100	95	369	2	247	5.3e-101	336.6	pfam01409	tRNA-synt_2d	247
637863511	114	100	1	108	1	108	1.1e-42	144	pfam00453	Ribosomal_L20	108
637863512	67	100	2	63	1	60	8.5e-14	50.8	pfam01632	Ribosomal_L35p	61
637863513	233	100	14	89	2	76	1.2e-31	108.1	pfam05198	IF3_N	76
637863513	233	100	94	181	2	87	7.8e-36	121.3	pfam00707	IF3_C	88
637863514	341	100	14	178	2	165	4.7e-76	253.4	pfam07991	IlvN	165
637863514	341	100	184	329	1	144	6.9e-57	191.1	pfam01450	IlvC	145
637863515	178	100	14	80	1	64	2.5e-13	48.9	pfam01842	ACT	66
637863515	178	100	94	168	1	75	7.5e-25	86.1	pfam10369	ALS_ss_C	75
637863516	568	100	6	175	1	169	1.8e-59	199.7	pfam02776	TPP_enzyme_N	172
637863516	568	100	195	330	2	137	7.9e-46	154.9	pfam00205	TPP_enzyme_M	137
637863516	568	100	394	543	1	150	1.6e-43	147.5	pfam02775	TPP_enzyme_C	150
637863517	191	100	5	124	14	129	5.8e-30	103.7	pfam00694	Aconitase_C	131
637863518	480	100	12	468	1	465	0.0e+00	515.7	pfam00330	Aconitase	465
637863519	523	100	16	255	1	236	6.1e-80	267.9	pfam00682	HMGL-like	237
637863519	523	100	372	505	2	132	1.6e-30	105.3	pfam08502	LeuA_dimer	133
637863520	650	100	5	65	1	60	3.8e-10	39.1	pfam02824	TGS	60
637863520	650	100	175	224	2	44	6.5e-14	51.2	pfam07973	tRNA_SAD	44
637863520	650	100	278	454	2	165	4.4e-36	123.7	pfam00587	tRNA-synt_2b	173
637863520	650	100	555	645	1	91	2.7e-16	58.9	pfam03129	HGTP_anticodon	94
637863522	204	100	22	196	3	86	5.1e-13	48.8	pfam01066	CDP-OH_P_transf	102
637863523	255	100	7	200	3	159	1.3e-21	76.8	pfam00753	Lactamase_B	194
637863524	135	100	4	122	2	126	2.1e-11	43.6	pfam00903	Glyoxalase	128
637863526	615	100	5	200	2	188	1.7e-49	167.5	pfam00009	GTP_EFTU	189
637863526	615	100	223	293	1	74	3.2e-08	33.2	pfam03144	GTP_EFTU_D2	74
637863526	615	100	399	487	2	87	5.6e-21	73.9	pfam00679	EFG_C	89
637863527	236	100	9	213	1	261	1.3e-36	126.1	pfam00297	Ribosomal_L3	263
637863528	126	100	7	117	1	111	1.6e-28	98.6	pfam00072	Response_reg	112
637863529	307	100	10	45	2	31	1.5e-10	40.2	pfam00140	Sigma70_r1_2	37
637863529	307	100	50	120	1	69	2.2e-20	71.7	pfam04542	Sigma70_r2	71
637863529	307	100	230	281	1	50	1.8e-17	62	pfam04545	Sigma70_r4	50
637863530	460	100	8	118	1	111	2.4e-27	94.8	pfam00072	Response_reg	112
637863530	460	100	146	314	1	167	1.4e-65	219.5	pfam00158	Sigma54_activat	168
637863530	460	100	416	457	2	42	4.2e-18	64.3	pfam02954	HTH_8	42
637863531	457	100	141	210	4	70	2.5e-11	43.2	pfam00672	HAMP	70
637863531	457	100	231	296	3	64	6.5e-11	41.7	pfam00512	HisKA	68
637863531	457	100	339	447	2	109	8.1e-24	83.1	pfam02518	HATPase_c	111
637863532	422	100	5	151	1	152	2.8e-40	137	pfam05201	GlutR_N	152
637863532	422	100	165	298	2	135	5.8e-28	97.3	pfam01488	Shikimate_DH	135
637863532	422	100	311	412	2	100	3.3e-23	81.2	pfam00745	GlutR_dimer	101
637863535	218	100	7	119	1	111	6.8e-27	93.3	pfam00072	Response_reg	112
637863535	218	100	151	208	2	58	1.1e-21	75.5	pfam00196	GerE	58
637863536	658	100	325	394	3	70	7.9e-14	51.2	pfam00672	HAMP	70
637863536	658	100	445	509	1	68	1.9e-14	53.4	pfam07730	HisKA_3	68
637863536	658	100	547	643	3	110	2.5e-14	52.6	pfam02518	HATPase_c	111
637863538	330	100	133	276	173	253	1.0e-12	47.3	pfam05569	Peptidase_M56	299
637863539	241	100	5	201	2	170	3.9e-14	52.1	pfam00033	Cytochrom_B_N	188
637863540	346	100	116	161	9	40	4.6e-06	25.7	pfam09699	Paired_CXXCH_1	41
637863540	346	100	168	215	9	40	7.3e-06	25	pfam09699	Paired_CXXCH_1	41
637863541	234	100	68	188	3	104	2.9e-16	58.9	pfam01597	GCV_H	122
637863543	236	100	72	191	7	121	1.6e-19	69.4	pfam01597	GCV_H	122
637863544	403	100	59	355	3	304	9.8e-20	70.8	pfam03916	NrfD	313
637863547	463	100	8	118	1	108	6.6e-29	99.8	pfam00072	Response_reg	112
637863547	463	100	146	313	2	167	1.2e-69	232.8	pfam00158	Sigma54_activat	168
637863547	463	100	404	445	1	42	2.7e-14	52.1	pfam02954	HTH_8	42
637863548	180	100	69	173	97	193	2.9e-22	79	pfam07998	Peptidase_M54	194
637863549	584	100	252	321	2	69	1.7e-13	50.2	pfam00672	HAMP	70
637863549	584	100	359	431	1	65	1.6e-14	53.3	pfam00512	HisKA	68
637863549	584	100	473	580	2	109	2.3e-23	81.7	pfam02518	HATPase_c	111
637863550	299	100	19	84	2	65	2.8e-11	42.3	pfam01842	ACT	66
637863550	299	100	104	280	1	181	1.2e-37	128.9	pfam00551	Formyl_trans_N	181
637863552	302	100	15	302	3	296	1.0e-120	401.4	pfam01218	Coprogen_oxidas	296
637863553	192	100	97	186	5	95	4.5e-06	26.6	pfam03171	2OG-FeII_Oxy	97
637863554	320	100	78	282	1	183	8.3e-57	191.2	pfam03741	TerC	184
637863555	302	100	6	65	2	60	1.6e-19	69	pfam00126	HTH_1	60
637863555	302	100	89	296	3	207	8.7e-18	63.8	pfam03466	LysR_substrate	209
637863556	299	100	34	276	27	224	1.3e-33	116.1	pfam01435	Peptidase_M48	225
637863557	87	100	6	65	1	58	1.1e-21	76.2	pfam00462	Glutaredoxin	60
637863558	492	100	72	259	3	183	1.1e-21	77	pfam02321	OEP	188
637863558	492	100	284	470	2	188	1.0e-26	93.4	pfam02321	OEP	188
637863559	373	100	60	346	2	306	2.8e-31	108.6	pfam00529	HlyD	306
637863560	1041	100	3	1015	2	1020	0.0e+00	1014.4	pfam00873	ACR_tran	1021
637863561	68	100	4	56	1	53	1.2e-14	53.3	pfam05532	CsbD	53
637863562	614	100	25	614	11	588	0.0e+00	591.1	pfam01401	Peptidase_M2	595
637863565	283	100	3	214	1	232	1.1e-18	67.2	pfam01370	Epimerase	238
637863566	277	100	21	265	2	283	1.7e-59	200.6	pfam00248	Aldo_ket_red	284
637863567	546	100	38	183	2	133	5.0e-37	126.1	pfam02878	PGM_PMM_I	138
637863567	546	100	209	317	2	105	2.9e-10	40	pfam02879	PGM_PMM_II	105
637863567	546	100	321	441	1	107	2.9e-21	75.2	pfam02880	PGM_PMM_III	111
637863567	546	100	466	541	12	71	5.0e-14	51.7	pfam00408	PGM_PMM_IV	73
637863568	270	100	47	248	4	202	1.5e-10	39.9	pfam09992	DUF2233	212
637863569	1140	100	31	308	28	261	6.2e-34	116.9	pfam01270	Glyco_hydro_8	342
637863569	1140	100	496	663	1	166	1.5e-25	89.4	pfam00535	Glycos_transf_2	169
637863569	1140	100	660	796	419	523	1.4e-06	26.6	pfam03552	Cellulose_synt	722
637863569	1140	100	908	1005	1	101	4.1e-11	42.4	pfam07238	PilZ	102
637863571	447	100	62	213	159	240	1.1e-04	21.2	pfam00069	Pkinase	260
637863572	228	100	45	147	1	94	7.6e-12	45.2	pfam08241	Methyltransf_11	95
637863573	418	100	114	209	2	94	4.8e-15	55.2	pfam08486	SpoIID	96
637863574	779	100	61	240	12	178	2.5e-50	169.9	pfam00912	Transgly	178
637863574	779	100	320	600	2	303	1.2e-23	83.3	pfam00905	Transpeptidase	304
637863575	1974	100	512	623	1	95	7.1e-18	64.8	pfam11974	MG1	95
637863575	1974	100	631	729	4	85	1.2e-14	54	pfam01835	A2M_N	98
637863575	1974	100	1001	1160	1	136	1.9e-29	101.8	pfam07703	A2M_N_2	136
637863575	1974	100	1222	1312	1	91	2.4e-16	58.7	pfam00207	A2M	92
637863577	586	100	12	580	2	562	0.0e+00	683.6	pfam06315	AceK	562
637863578	397	100	19	209	2	195	7.8e-40	135.9	pfam08668	HDOD	196
637863579	390	100	62	382	2	312	7.6e-91	304.3	pfam07143	CrtC	312
637863580	842	100	203	381	16	175	7.3e-21	73.9	pfam02687	FtsX	175
637863580	842	100	660	834	2	174	3.7e-20	71.6	pfam02687	FtsX	175
637863581	227	100	49	174	1	117	5.5e-25	87.7	pfam00005	ABC_tran	118
637863584	211	100	5	205	6	202	9.0e-53	178.1	pfam01914	MarC	203
637863585	651	100	42	121	14	81	1.1e-23	82.4	pfam11930	DUF3448	82
637863585	651	100	127	566	1	418	4.3e-103	344.5	pfam00501	AMP-binding	418
637863586	816	100	16	343	46	346	1.1e-16	60.4	pfam03065	Glyco_hydro_57	359
637863586	816	100	342	626	1	284	9.2e-101	336.4	pfam12055	DUF3536	285
637863587	261	100	11	254	1	246	6.0e-89	297.2	pfam08543	Phos_pyr_kin	246
637863589	387	100	112	286	2	171	4.6e-55	185.2	pfam02222	ATP-grasp	172
637863592	878	100	163	319	3	143	2.3e-13	50.1	pfam05359	DUF748	150
637863592	878	100	479	741	345	584	1.7e-11	43.2	pfam05170	AsmA	604
637863593	646	100	136	205	2	70	2.6e-16	59	pfam08439	Peptidase_M3_N	70
637863593	646	100	225	614	5	457	1.4e-57	195.4	pfam01432	Peptidase_M3	458
637863596	203	100	1	187	1	200	1.5e-37	128.4	pfam03942	DTW	204
637863597	689	100	16	287	2	189	3.4e-60	202.3	pfam00009	GTP_EFTU	189
637863597	689	100	329	396	2	74	1.3e-10	40.9	pfam03144	GTP_EFTU_D2	74
637863597	689	100	484	606	1	119	9.0e-11	41	pfam03764	EFG_IV	120
637863597	689	100	608	689	1	79	9.1e-25	86	pfam00679	EFG_C	89
637863599	654	100	43	190	1	118	6.7e-19	68	pfam00005	ABC_tran	118
637863599	654	100	363	479	1	118	2.6e-15	56.5	pfam00005	ABC_tran	118
637863601	320	100	22	158	1	107	7.1e-11	41.3	pfam00781	DAGK_cat	129
637863605	478	100	6	241	1	262	6.9e-26	91	pfam03007	UPF0089	263
637863606	540	100	47	328	1	271	1.9e-90	302.2	pfam05681	Fumerase	271
637863606	540	100	332	540	1	203	2.4e-78	261.6	pfam05683	Fumerase_C	206
637863607	376	100	9	356	2	336	2.9e-26	91.7	pfam01757	Acyl_transf_3	340
637863608	353	100	4	351	1	347	8.7e-129	429.1	pfam00180	Iso_dh	347
637863609	516	100	10	253	1	234	1.9e-39	135.4	pfam00682	HMGL-like	237
637863609	516	100	371	513	2	131	5.5e-27	93.8	pfam08502	LeuA_dimer	133
637863611	242	100	38	241	1	207	2.0e-43	148.4	pfam04402	SIMPL	207
637863612	107	100	12	104	1	96	3.0e-35	119.8	pfam00254	FKBP_C	96
637863613	175	100	15	153	1	134	1.1e-16	61	pfam02915	Rubrerythrin	137
637863614	338	100	55	309	2	279	6.6e-36	123.3	pfam00248	Aldo_ket_red	284
637863615	183	100	3	151	5	130	2.5e-27	95.5	pfam00075	RnaseH	131
637863616	259	100	61	186	10	134	2.5e-22	78.5	pfam01553	Acyltransferase	135
637863617	484	100	73	483	1	170	3.1e-20	72.1	pfam01546	Peptidase_M20	171
637863617	484	100	207	296	5	93	4.6e-06	26	pfam07687	M20_dimer	109
637863618	193	100	45	175	1	133	6.9e-43	145.3	pfam03641	Lysine_decarbox	133
637863620	135	100	62	117	4	57	2.1e-12	46.5	pfam01471	PG_binding_1	57
637863621	385	100	139	298	2	136	3.3e-11	43	pfam05359	DUF748	150
637863622	361	100	11	356	1	385	1.2e-82	276.9	pfam01053	Cys_Met_Meta_PP	386
637863623	394	100	4	94	1	73	1.3e-11	43.6	pfam00365	PFK	282
637863623	394	100	96	337	77	282	2.4e-28	98.5	pfam00365	PFK	282
637863624	276	100	2	276	42	292	2.7e-58	197.7	pfam04216	FdhE	293
637863625	731	100	104	127	2	23	8.7e-07	27.9	pfam00037	Fer4	24
637863625	731	100	331	669	3	306	5.9e-10	38.7	pfam03916	NrfD	313
637863626	812	100	1	428	104	431	3.5e-38	131.1	pfam00384	Molybdopterin	432
637863626	812	100	679	799	8	108	4.9e-18	64.6	pfam01568	Molydop_binding	109
637863627	191	100	43	97	2	50	4.1e-17	61.4	pfam04879	Molybdop_Fe4S4	55
637863627	191	100	100	141	1	38	5.4e-06	25.1	pfam00384	Molybdopterin	432
637863628	763	100	81	271	5	193	8.3e-59	197.8	pfam03924	CHASE	193
637863628	763	100	362	507	2	153	1.2e-08	34.9	pfam01590	GAF	154
637863628	763	100	522	590	2	68	3.8e-13	48.9	pfam00512	HisKA	68
637863628	763	100	635	743	2	109	1.8e-28	98.1	pfam02518	HATPase_c	111
637863629	278	100	2	115	1	97	2.0e-14	53.5	pfam01149	Fapy_DNA_glyco	116
637863629	278	100	129	216	1	82	3.1e-13	48.9	pfam06831	H2TH	93
637863630	1536	100	28	216	1	160	8.5e-25	86.8	pfam00270	DEAD	167
637863630	1536	100	337	408	11	75	2.5e-12	46.1	pfam00271	Helicase_C	78
637863630	1536	100	668	857	1	186	3.3e-53	179.8	pfam08494	DEAD_assoc	187
637863632	396	100	41	386	2	362	2.0e-72	243.8	pfam00155	Aminotran_1_2	363
637863633	345	100	26	136	2	109	1.5e-31	108.1	pfam08240	ADH_N	109
637863633	345	100	175	305	1	128	3.8e-27	94.1	pfam00107	ADH_zinc_N	130
637863634	515	100	56	493	1	419	8.5e-80	268.3	pfam00890	FAD_binding_2	421
637863637	283	100	141	264	9	124	1.5e-18	66.4	pfam01569	PAP2	129
637863638	440	100	8	400	1	390	4.0e-111	371.2	pfam00375	SDF	390
637863639	469	100	11	123	1	109	1.2e-19	70	pfam00072	Response_reg	112
637863639	469	100	156	322	1	166	4.0e-53	179	pfam00158	Sigma54_activat	168
637863639	469	100	431	467	9	42	1.7e-08	33.5	pfam02954	HTH_8	42
637863640	575	100	32	250	1	224	7.6e-49	165.6	pfam00497	SBP_bac_3	225
637863640	575	100	326	416	2	66	4.3e-09	35.9	pfam00512	HisKA	68
637863640	575	100	459	569	2	109	7.5e-23	80	pfam02518	HATPase_c	111
637863641	605	100	351	554	2	214	4.3e-25	88.2	pfam01578	Cytochrom_C_asm	214
637863642	392	100	245	346	177	266	6.2e-15	54.4	pfam05140	ResB	467
637863644	315	100	15	294	2	272	2.2e-57	193.9	pfam01545	Cation_efflux	285
637863645	273	100	49	146	1	93	2.4e-18	66	pfam08241	Methyltransf_11	95
637863646	356	100	24	340	8	270	7.3e-78	260.6	pfam00793	DAHP_synth_1	272
637863647	370	100	4	137	1	136	1.2e-48	164.2	pfam05222	AlaDh_PNT_N	136
637863647	370	100	149	297	2	168	1.7e-54	183.5	pfam01262	AlaDh_PNT_C	168
637863648	130	100	82	117	3	35	1.1e-09	37.5	pfam01258	zf-dskA_traR	36
637863649	122	100	1	117	7	128	1.4e-22	79.6	pfam00903	Glyoxalase	128
637863650	541	100	7	280	2	188	5.3e-49	165.8	pfam00009	GTP_EFTU	189
637863650	541	100	315	382	2	74	9.6e-05	22.1	pfam03144	GTP_EFTU_D2	74
637863651	147	100	50	124	3	83	1.4e-10	40.6	pfam00583	Acetyltransf_1	83
637863652	330	100	92	209	1	81	3.2e-11	42.6	pfam01926	MMR_HSR1	108
637863652	330	100	257	330	1	59	3.2e-14	52.2	pfam02824	TGS	60
637863653	322	100	252	304	6	51	3.5e-06	26.3	pfam01844	HNH	52
637863654	224	100	32	202	37	160	5.3e-08	31.8	pfam04381	RdgC	301
637863656	246	100	2	160	1	200	3.0e-09	36.2	pfam00149	Metallophos	200
637863657	168	100	90	165	2	76	5.4e-25	86.5	pfam01272	GreA_GreB	77
637863658	330	100	15	318	1	283	8.6e-74	247.6	pfam00248	Aldo_ket_red	284
637863662	984	100	78	326	1	250	1.5e-46	158.3	pfam00069	Pkinase	260
637863664	414	100	346	412	15	78	6.3e-07	29.2	pfam03544	TonB	79
637863668	885	100	75	300	5	215	1.3e-14	53.4	pfam00456	Transketolase_N	333
637863669	554	100	4	76	2	74	3.2e-18	64.8	pfam00364	Biotin_lipoyl	74
637863669	554	100	131	203	2	73	2.3e-18	65.2	pfam00364	Biotin_lipoyl	74
637863669	554	100	255	293	3	39	6.1e-16	57.4	pfam02817	E3_binding	39
637863669	554	100	325	554	3	230	7.8e-79	263.8	pfam00198	2-oxoacid_dh	231
637863670	336	100	29	196	2	167	5.2e-68	227.4	pfam00158	Sigma54_activat	168
637863670	336	100	291	332	1	42	1.5e-16	59.3	pfam02954	HTH_8	42
637863671	231	100	6	61	2	55	2.6e-22	77.6	pfam04405	ScdA_N	56
637863671	231	100	79	143	4	59	5.7e-04	20	pfam01814	Hemerythrin	59
637863671	231	100	157	220	4	58	1.7e-04	21.7	pfam01814	Hemerythrin	59
637863673	250	100	46	178	1	118	3.2e-15	56.2	pfam00005	ABC_tran	118
637863673	250	100	225	247	2	23	4.2e-08	32.3	pfam12399	BCA_ABC_TP_C	23
637863674	243	100	54	172	1	117	2.6e-14	53.2	pfam00005	ABC_tran	118
637863676	288	100	8	278	2	267	1.3e-34	119.1	pfam02653	BPD_transp_2	267
637863677	313	100	24	289	7	265	3.3e-35	121	pfam02653	BPD_transp_2	267
637863678	261	100	8	175	2	166	1.5e-35	122.2	pfam00106	adh_short	167
637863680	167	100	7	163	2	158	2.0e-28	98.8	pfam00710	Asparaginase	313
637863681	402	100	11	314	3	313	2.4e-31	108.4	pfam07690	MFS_1	353
637863683	221	100	58	125	6	67	3.2e-09	35.9	pfam04542	Sigma70_r2	71
637863683	221	100	156	208	4	54	5.3e-17	60.7	pfam08281	Sigma70_r4_2	54
637863684	402	100	8	221	2	210	1.3e-47	161.8	pfam02683	DsbD	211
637863684	402	100	287	385	15	102	1.1e-07	31.1	pfam00085	Thioredoxin	104
637863685	155	100	22	141	1	122	3.0e-22	78.4	pfam04073	YbaK	123
637863691	453	100	13	87	1	35	4.6e-05	23.4	pfam00070	Pyr_redox	81
637863691	453	100	13	313	2	198	1.1e-31	109.6	pfam07992	Pyr_redox_2	202
637863691	453	100	166	260	2	71	2.4e-12	46.7	pfam00070	Pyr_redox	81
637863692	241	100	24	204	1	177	3.1e-73	244.8	pfam03352	Adenine_glyco	179
637863693	136	100	9	126	1	118	7.9e-48	161	pfam11236	DUF3037	118
637863695	548	100	41	190	1	118	2.7e-17	62.9	pfam00005	ABC_tran	118
637863695	548	100	364	471	1	118	3.5e-15	56.1	pfam00005	ABC_tran	118
637863696	151	100	63	146	2	83	1.0e-23	82.6	pfam09500	YiiD_Cterm	84
637863697	312	100	7	151	1	148	2.4e-20	72.2	pfam02558	ApbA	151
637863697	312	100	177	300	1	121	2.5e-30	104.6	pfam08546	ApbA_C	125
637863698	409	100	53	211	55	187	3.9e-10	38.8	pfam06293	Kdo	206
637863699	295	100	9	119	5	105	5.1e-05	22.8	pfam01797	Transposase_17	121
637863700	281	100	92	179	1	94	1.7e-04	21.6	pfam08241	Methyltransf_11	95
637863703	138	100	18	112	2	95	3.1e-28	97.3	pfam04519	DUF583	95
637863704	205	100	32	153	16	129	2.4e-08	33.2	pfam01553	Acyltransferase	135
637863706	144	100	11	126	1	108	6.1e-13	48.4	pfam08448	PAS_4	110
